Title,Author,Publisher,Price,Publish_Date,Sales Index,Rating,Year,Month,Category,Gender,Age
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,8,인문,1,20
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,1,20
나는 왜 내 마음이 버거울까?,유영서 글그림,미래의창,16200,2023년 08월,5862,9.6,2023,8,인문,1,20
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,8,인문,1,20
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,1,20
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,1,20
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,30
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,1,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,1,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,1,30
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,18000,2023년 06월,43950,9.5,2023,8,인문,1,30
마음이 아니라 뇌가 불안한 겁니다,다니엘 G. 에이멘,위즈덤하우스,16920,2023년 07월,27960,9.4,2023,8,인문,1,30
만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남,메이븐,15480,2022년 11월,104805,9.6,2023,8,인문,1,30
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,1,40
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,1,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,40
공부하고 있다는 착각,대니얼 T. 윌링햄,웅진지식하우스,17820,2023년 07월,44058,9.6,2023,8,인문,1,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,1,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,1,40
마음이 아니라 뇌가 불안한 겁니다,다니엘 G. 에이멘,위즈덤하우스,16920,2023년 07월,27960,9.4,2023,8,인문,1,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,1,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,1,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,1,50
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,1,50
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,8,인문,1,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,1,50
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,8,인문,1,50
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,1,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,1,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,1,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,1,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,1,60
알아차림에 대한 알아차림,루퍼트 스파이라,퍼블리온,16200,2023년 05월,32256,8.8,2023,8,인문,1,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,8,인문,1,60
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,1,60
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,1,60
행복의 기원,서은국,21세기북스,16200,2021년 06월,42468,9.3,2023,8,인문,1,60
인생정원,성종상,스노우폭스북스,17550,2023년 07월,4806,9.5,2023,8,인문,1,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,10
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,10
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,8,인문,0,10
지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북,14400,2020년 02월,79146,9.5,2023,8,인문,0,10
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,0,10
지적 대화를 위한 넓고 얕은 지식 제로,채사장,웨일북,17820,2019년 12월,65646,9.3,2023,8,인문,0,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,10
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,0,10
미움받을 용기 (200만 부 기념 스페셜 에디션),"기시미 이치로, 고가 후미타케",인플루엔셜,14310,2022년 12월,89259,9.2,2023,8,인문,0,10
차라투스트라는 이렇게 말했다,프리드리히 니체,민음사,11700,2004년 01월,28434,9.3,2023,8,인문,0,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,8,인문,0,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,8,인문,0,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,0,20
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,0,20
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,0,20
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,0,20
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,0,20
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,30
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,8,인문,0,30
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,0,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,0,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,30
클루지 (kluge),개리 마커스,갤리온,16200,2023년 05월,52716,8.4,2023,8,인문,0,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,0,30
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,8,인문,0,30
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,0,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,40
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,0,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,0,40
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,0,40
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,0,40
공부하고 있다는 착각,대니얼 T. 윌링햄,웅진지식하우스,17820,2023년 07월,44058,9.6,2023,8,인문,0,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,0,40
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,8,인문,0,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,50
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,50
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,50
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,0,50
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,8,인문,0,50
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,8,인문,0,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2023,8,인문,0,50
창조적 시선,김정운,arte(아르테),97200,2023년 06월,31884,9.6,2023,8,인문,0,50
단 한 권으로 읽는 논어·역경,김용옥,통나무,22500,2023년 08월,11382,10,2023,8,인문,0,50
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,8,인문,0,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,8,인문,0,60
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,8,인문,0,60
단 한 권으로 읽는 논어·역경,김용옥,통나무,22500,2023년 08월,11382,10,2023,8,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,8,인문,0,60
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,8,인문,0,60
당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,16020,2023년 01월,82452,9.5,2023,8,인문,0,60
"이중섭, 그 사람",오누키 도모코,혜화1117,18900,2023년 08월,4200,10,2023,8,인문,0,60
행복의 기원,서은국,21세기북스,16200,2021년 06월,42468,9.3,2023,8,인문,0,60
신의 역사,카렌 암스트롱,교양인,32400,2023년 07월,9798,9.7,2023,8,인문,0,60
인생정원,성종상,스노우폭스북스,17550,2023년 07월,4806,9.5,2023,8,인문,0,60
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,9,인문,1,10
논리적 사고와 글쓰기,"김은정, 윤정화, 정종진, 최지녀",태학사,14500,2022년 02월,4182,9.5,2023,9,인문,1,10
정의란 무엇인가,마이클 샌델,와이즈베리,13500,2014년 11월,78687,9.5,2023,9,인문,1,10
메타인지의 힘,구본권,어크로스,16200,2023년 06월,13974,9.4,2023,9,인문,1,10
창의융합 글쓰기,"간호배, 노춘기, 박상민, 정혜경",한국문화사,16000,2022년 08월,1500,9.7,2023,9,인문,1,10
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,10,2023,9,인문,1,10
글쓰기의 기초,"김민환, 서경희, 송주현, 이은정",인문과교양,15000,2023년 02월,4722,8.8,2023,9,인문,1,10
자유론,존 스튜어트 밀,책세상,8910,2018년 03월,18192,,2023,9,인문,1,10
나는 생각이 너무 많아 (춘배 에디션),크리스텔 프티콜랭,부키,16200,2023년 09월,12138,,2023,9,인문,1,10
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,,2023,9,인문,1,10
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,9,인문,1,20
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,9,인문,1,20
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,9,인문,1,20
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,9,인문,1,20
지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북,14400,2020년 02월,134664,9.4,2023,9,인문,1,20
도파민네이션 (리미티드 에디션),애나 렘키,흐름출판,16200,2022년 03월,100740,8.9,2023,9,인문,1,20
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,9,인문,1,20
사랑의 기술,에리히 프롬,문예출판사,14400,2019년 09월,46377,9.4,2023,9,인문,1,20
나는 생각이 너무 많아 (춘배 에디션),크리스텔 프티콜랭,부키,16200,2023년 09월,12138,10,2023,9,인문,1,20
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,9,인문,1,20
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,9,인문,1,30
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,9,인문,1,30
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,9,인문,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,9,인문,1,30
나를 지키는 관계가 먼저입니다,안젤라 센,쌤앤파커스,16020,2023년 07월,36714,9.8,2023,9,인문,1,30
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,9,인문,1,30
마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수,유노북스,15300,2023년 09월,933687,8.7,2023,9,인문,1,30
마음의 지혜,김경일,포레스트북스,16920,2023년 05월,100266,9.7,2023,9,인문,1,30
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,9,인문,1,30
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,인문,1,30
도둑맞은 집중력 (아이스 에디션),요한 하리,어크로스,16920,2024년 06월,558102,8.8,2023,9,인문,1,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2023,9,인문,1,40
모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),15120,2023년 04월,155865,8.8,2023,9,인문,1,40
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,인문,1,40
마흔에 읽는 쇼펜하우어 (200쇄 기념 확장판),강용수,유노북스,15300,2023년 09월,933687,8.7,2023,9,인문,1,40
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,15750,2023년 06월,306954,9.3,2023,9,인문,1,40
내면소통,김주환,인플루엔셜,29700,2023년 02월,168504,9.6,2023,9,인문,1,40
총 균 쇠,재레드 다이아몬드,김영사,26820,2023년 05월,169008,9.8,2023,9,인문,1,40
