Publisher,Category,Title,Sales,Year,Month,Age
寶島社(보도사),일본도서,GLOW (グロ-) - 2017년 8월호 (부록 : 딘 앤 델루카(DEAN&DELUCA) 보냉백 3종 세트),448 권,2017,06,3
심플라이프,자기계발,자존감 수업,447 권,2017,06,3
(주)북팔,사회과학,문재인의 운명 (특별판),453 권,2017,06,3
아이휴먼,아동,설민석의 한국사 대모험 3,402 권,2017,06,3
다산3.0,경제경영,레버리지 LEVERAGE,382 권,2017,06,3
일빛,역사,세계사 편력 1,350 권,2017,06,3
생각의길,인문,어떻게 살 것인가,352 권,2017,06,3
놀(다산북스),시/에세이,보노보노처럼 살다니 다행이야 (여름 특별 방수 커버 에디션),313 권,2017,06,3
위즈덤하우스,경제경영,돈 되는 아파트 돈 안 되는 아파트,282 권,2017,06,3
블루래빗,유아,스마트 워치 사운드북 - 우리 율동 동요,265 권,2017,06,3
인플루엔셜,경제경영,명견만리 - 새로운 사회편,301 권,2017,06,3
코리아닷컴(KOREA.COM),가정과 생활,못 참는 아이 욱하는 부모,255 권,2017,06,3
카시오페아,가정과 생활,따뜻하고 단단한 훈육,251 권,2017,06,3
대원씨아이(만화/잡지),만화/라이트노벨,원피스 85,249 권,2017,06,3
세종서적,경제경영,부자언니 부자연습,224 권,2017,06,3
도서출판 지혜로,경제경영,부동산 투자 이렇게 쉬웠어?,221 권,2017,06,3
아울북,아동,마법천자문 39,206 권,2017,06,3
리더스북,자기계발,"9등급 꼴찌, 1년 만에 통역사 된 비법",199 권,2017,06,3
돌베개,사회과학,국가란 무엇인가,209 권,2017,06,3
도서출판마음의숲,시/에세이,나는 나로 살기로 했다,203 권,2017,06,3
아이휴먼,아동,설민석의 한국사 대모험 1,194 권,2017,06,3
아이휴먼,아동,설민석의 한국사 대모험 2,192 권,2017,06,3
창비(창작과비평사),아동,아홉 살 마음 사전,196 권,2017,06,3
김영사,인문,사피엔스,189 권,2017,06,3
세계사,소설,오두막 - 100쇄 기념 특별판,189 권,2017,06,3
예담,인문,닥치는 대로 끌리는 대로 오직 재미있게 이동진 독서법,177 권,2017,06,3
삼성출판사,가정과 생활,임신 출산 육아 대백과 (2019),170 권,2017,06,3
현대문학,소설,나미야 잡화점의 기적,164 권,2017,06,3
일빛,역사,세계사 편력 2,160 권,2017,06,3
문학동네,소설,기사단장 죽이기 1,159 권,2017,06,3
유노북스,자기계발,말투 하나 바꿨을 뿐인데,204 권,2017,06,3
인플루엔셜,자기계발,미움받을 용기,173 권,2017,06,3
세계사,역사,설민석의 조선왕조실록,162 권,2017,06,3
문학동네,소설,기사단장 죽이기 2,155 권,2017,06,3
책읽는곰,유아,알사탕,154 권,2017,06,3
일빛,역사,세계사 편력 3,149 권,2017,06,3
중앙m&b(잡지),잡지,쎄씨 CECI (월간) 7월호 + [부록] 페리페라 쿠션팡 틴트 정품 2개 (3호 멋진언니),174 권,2017,06,3
인플루엔셜,아동,미움받아도 괜찮아,150 권,2017,06,3
다산어린이,아동,who? special 문재인 (특별판),148 권,2017,06,3
한국교육방송공사(도서),초중고생학습서,EBS 수능완성 영어영역 영어 (2017),"3,015 권",2017,06,4
한국교육방송공사(도서),초중고생학습서,EBS 수능완성 국어영역 국어 (2017),"2,862 권",2017,06,4
한국교육방송공사(도서),초중고생학습서,EBS 수능완성 수학영역 수학 가 (2017),"1,634 권",2017,06,4
열린책들,소설,잠 1,"1,306 권",2017,06,4
한국교육방송공사(도서),초중고생학습서,EBS 수능완성 수학영역 수학 나 (2017),"1,314 권",2017,06,4
열린책들,소설,잠 2,"1,005 권",2017,06,4
